t,v
2010-08-14,332
2010-08-15,247
2010-08-16,630
2010-08-17,365
2010-08-18,595
2010-08-19,336
2010-08-20,480
2010-08-21,365
2010-08-22,387
2010-08-23,453
2010-08-24,448
2010-08-25,311
2010-08-26,455
2010-08-27,332
2010-08-28,368
2010-08-29,231
2010-08-30,376
2010-08-31,556
2010-09-01,450
2010-09-02,397
2010-09-03,344
2010-09-04,280
2010-09-05,384
2010-09-06,359
2010-09-07,245
2010-09-08,383
2010-09-09,382
2010-09-10,376
2010-09-11,279
2010-09-12,545
2010-09-13,557
2010-09-14,477
2010-09-15,499
2010-09-16,495
2010-09-17,825
2010-09-18,353
2010-09-19,482
2010-09-20,531
2010-09-21,1062
2010-09-22,876
2010-09-23,837
2010-09-24,614
2010-09-25,656
2010-09-26,444
2010-09-27,1070
2010-09-28,1503
2010-09-29,1049
2010-09-30,492
2010-10-01,693
2010-10-02,680
2010-10-03,550
2010-10-04,690
2010-10-05,577
2010-10-06,522
2010-10-07,489
2010-10-08,665
2010-10-09,607
2010-10-10,457
2010-10-11,475
2010-10-12,494
2010-10-13,756
2010-10-14,439
2010-10-15,406
2010-10-16,703
2010-10-17,525
2010-10-18,731
2010-10-19,1162
2010-10-20,944
2010-10-21,817
2010-10-22,823
2010-10-23,669
2010-10-24,665
2010-10-25,563
2010-10-26,639
2010-10-27,914
2010-10-28,805
2010-10-29,654
2010-10-30,428
2010-10-31,403
2010-11-01,421
2010-11-02,288
2010-11-03,394
2010-11-04,423
2010-11-05,647
2010-11-06,414
2010-11-07,486
2010-11-08,1363
2010-11-09,468
2010-11-10,469
2010-11-11,396
2010-11-12,299
2010-11-13,372
2010-11-14,708
2010-11-15,4217
2010-11-16,3189
2010-11-17,459
2010-11-18,405
2010-11-19,497
2010-11-20,668
2010-11-21,620
2010-11-22,466
2010-11-23,525
2010-11-24,801
2010-11-25,740
2010-11-26,1018
2010-11-27,661
2010-11-28,538
2010-11-29,710
2010-11-30,602
2010-12-01,938
2010-12-02,641
2010-12-03,708
2010-12-04,497
2010-12-05,488
2010-12-06,507
2010-12-07,926
2010-12-08,687
2010-12-09,632
2010-12-10,491
2010-12-11,823
2010-12-12,1026
2010-12-13,1539
2010-12-14,966
2010-12-15,906
2010-12-16,781
2010-12-17,634
2010-12-18,701
2010-12-19,909
2010-12-20,1304
2010-12-21,900
2010-12-22,1057
2010-12-23,784
2010-12-24,707
2010-12-25,915
2010-12-26,885
2010-12-27,985
2010-12-28,868
2010-12-29,830
2010-12-30,926
2010-12-31,741
2011-01-01,903
2011-01-02,883
2011-01-03,1246
2011-01-04,939
2011-01-05,1390
2011-01-06,1021
2011-01-07,1096
2011-01-08,1313
2011-01-09,1230
2011-01-10,1281
2011-01-11,1395
2011-01-12,1104
2011-01-13,1521
2011-01-14,1436
2011-01-15,1273
2011-01-16,1374
2011-01-17,1177
2011-01-18,1280
2011-01-19,1388
2011-01-20,1280
2011-01-21,1807
2011-01-22,2035
2011-01-23,1770
2011-01-24,1878
2011-01-25,1296
2011-01-26,1419
2011-01-27,1502
2011-01-28,1550
2011-01-29,1928
2011-01-30,3057
2011-01-31,2075
2011-02-01,1766
2011-02-02,1339
2011-02-03,1113
2011-02-04,1332
2011-02-05,1353
2011-02-06,1232
2011-02-07,1209
2011-02-08,1262
2011-02-09,1916
2011-02-10,3381
2011-02-11,4145
2011-02-12,3133
2011-02-13,3082
2011-02-14,3940
2011-02-15,3215
2011-02-16,2775
2011-02-17,3301
2011-02-18,3436
2011-02-19,2737
2011-02-20,3011
2011-02-21,3124
2011-02-22,3604
2011-02-23,3601
2011-02-24,3505
2011-02-25,3234
2011-02-26,3363
2011-02-27,3448
2011-02-28,2896
2011-03-01,5066
2011-03-02,3576
2011-03-03,4737
2011-03-04,3105
2011-03-05,3424
2011-03-06,3139
2011-03-07,3254
2011-03-08,3698
2011-03-09,3237
2011-03-10,2802
2011-03-11,2922
2011-03-12,3098
2011-03-13,2776
2011-03-14,2788
2011-03-15,3187
2011-03-16,3034
2011-03-17,3090
2011-03-18,2974
2011-03-19,3061
2011-03-20,4319
2011-03-21,4514
2011-03-22,3743
2011-03-23,6710
2011-03-24,4254
2011-03-25,4019
2011-03-26,4709
2011-03-27,4643
2011-03-28,5190
2011-03-29,4511
2011-03-30,3525
2011-03-31,3999
2011-04-01,3137
2011-04-02,3148
2011-04-03,3474
2011-04-04,4476
2011-04-05,4158
2011-04-06,3733
2011-04-07,3289
2011-04-08,3505
2011-04-09,3482
2011-04-10,3369
2011-04-11,3912
2011-04-12,4188
2011-04-13,4520
2011-04-14,5823
2011-04-15,4024
2011-04-16,5234
2011-04-17,4200
2011-04-18,5409
2011-04-19,6221
2011-04-20,5252
2011-04-21,3915
2011-04-22,4107
2011-04-23,4801
2011-04-24,4530
2011-04-25,4940
2011-04-26,6011
2011-04-27,7342
2011-04-28,6056
2011-04-29,6586
2011-04-30,8009
2011-05-01,7343
2011-05-02,5814
2011-05-03,5887
2011-05-04,6210
2011-05-05,6921
2011-05-06,6659
2011-05-07,7090
2011-05-08,6135
2011-05-09,7306
2011-05-10,6931
2011-05-11,6863
2011-05-12,7017
2011-05-13,9229
2011-05-14,8737
2011-05-15,8078
2011-05-16,11506
2011-05-17,10261
2011-05-18,12695
2011-05-19,11771
2011-05-20,11381
2011-05-21,10577
2011-05-22,10533
2011-05-23,11949
2011-05-24,12952
2011-05-25,14348
2011-05-26,14242
2011-05-27,10599
2011-05-28,11415
2011-05-29,11036
2011-05-30,12428
2011-05-31,13850
2011-06-01,13657
2011-06-02,15288
2011-06-03,17582
2011-06-04,19181
2011-06-05,17585
2011-06-06,20676
2011-06-07,18723
2011-06-08,27013
2011-06-09,26012
2011-06-10,23862
2011-06-11,23329
2011-06-12,26680
2011-06-13,25460
2011-06-14,29187
2011-06-15,27126
2011-06-16,28463
2011-06-17,25713
2011-06-18,25771
2011-06-19,27371
2011-06-20,25591
2011-06-21,24486
2011-06-22,26303
2011-06-23,23864
2011-06-24,25067
2011-06-25,22254
2011-06-26,23338
2011-06-27,28631
2011-06-28,25983
2011-06-29,24028
2011-06-30,23070
2011-07-01,30042
2011-07-02,32112
2011-07-03,22129
2011-07-04,23440
2011-07-05,23168
2011-07-06,26752
2011-07-07,22771
2011-07-08,24399
2011-07-09,22511
2011-07-10,28441
2011-07-11,25505
2011-07-12,22750
2011-07-13,26808
2011-07-14,28682
2011-07-15,24115
2011-07-16,23674
2011-07-17,24274
2011-07-18,27601
2011-07-19,24782
2011-07-20,25539
2011-07-21,25137
2011-07-22,24163
2011-07-23,21647
2011-07-24,22920
2011-07-25,26711
2011-07-26,23543
2011-07-27,23165
2011-07-28,25053
2011-07-29,21756
2011-07-30,19386
2011-07-31,23766
2011-08-01,23275
2011-08-02,21237
2011-08-03,17988
2011-08-04,18586
2011-08-05,21120
2011-08-06,19901
2011-08-07,19634
2011-08-08,24295
2011-08-09,23270
2011-08-10,19300
2011-08-11,17814
2011-08-12,16683
2011-08-13,18815
2011-08-14,21128
2011-08-15,18781
2011-08-16,20593
2011-08-17,19988
2011-08-18,20313
2011-08-19,21840
2011-08-20,20800
2011-08-21,22366
2011-08-22,25025
2011-08-23,22345
2011-08-24,21797
2011-08-25,22862
2011-08-26,21300
2011-08-27,20640
2011-08-28,18215
2011-08-29,18696
2011-08-30,17313
2011-08-31,16787
2011-09-01,16492
2011-09-02,15858
2011-09-03,14200
2011-09-04,17225
2011-09-05,17841
2011-09-06,18377
2011-09-07,16392
2011-09-08,15365
2011-09-09,18315
2011-09-10,15532
2011-09-11,15078
2011-09-12,16221
2011-09-13,14664
2011-09-14,14442
2011-09-15,15192
2011-09-16,14298
2011-09-17,12877
2011-09-18,14074
2011-09-19,15826
2011-09-20,21668
2011-09-21,17693
2011-09-22,17256
2011-09-23,19799
2011-09-24,19129
2011-09-25,18971
2011-09-26,17509
2011-09-27,18409
2011-09-28,13462
2011-09-29,12613
2011-09-30,13192
2011-10-01,12750
2011-10-02,11622
2011-10-03,13518
2011-10-04,13528
2011-10-05,13340
2011-10-06,14160
2011-10-07,13446
2011-10-08,12285
2011-10-09,12084
2011-10-10,13105
2011-10-11,13491
2011-10-12,13370
2011-10-13,11321
2011-10-14,14215
2011-10-15,12864
2011-10-16,11655
2011-10-17,13858
2011-10-18,12114
2011-10-19,12258
2011-10-20,11009
2011-10-21,11939
2011-10-22,12011
2011-10-23,13109
2011-10-24,13614
2011-10-25,12802
2011-10-26,12213
2011-10-27,11281
2011-10-28,12512
2011-10-29,12691
2011-10-30,11261
2011-10-31,11738
2011-11-01,12519
2011-11-02,12907
2011-11-03,12854
2011-11-04,15519
2011-11-05,13188
2011-11-06,11308
2011-11-07,12461
2011-11-08,13456
2011-11-09,14080
2011-11-10,14197
2011-11-11,11948
2011-11-12,12027
2011-11-13,12350
2011-11-14,13472
2011-11-15,13899
2011-11-16,12950
2011-11-17,12018
2011-11-18,12204
2011-11-19,9917
2011-11-20,11162
2011-11-21,9946
2011-11-22,11185
2011-11-23,11256
2011-11-24,10697
2011-11-25,11529
2011-11-26,10057
2011-11-27,10582
2011-11-28,12432
2011-11-29,14242
2011-11-30,15160
2011-12-01,13785
2011-12-02,13127
2011-12-03,12591
2011-12-04,11699
2011-12-05,12805
2011-12-06,15021
2011-12-07,12748
2011-12-08,13898
2011-12-09,11494
2011-12-10,11681
2011-12-11,11898
2011-12-12,11074
2011-12-13,11720
2011-12-14,11711
2011-12-15,9857
2011-12-16,10368
2011-12-17,9989
2011-12-18,9675
2011-12-19,12496
2011-12-20,13468
2011-12-21,11594
2011-12-22,11744
2011-12-23,11925
2011-12-24,9947
2011-12-25,11585
2011-12-26,11954
2011-12-27,11532
2011-12-28,10541
2011-12-29,11039
2011-12-30,10248
2011-12-31,10565
2012-01-01,11236
2012-01-02,11711
2012-01-03,12892
2012-01-04,12313
2012-01-05,15079
2012-01-06,14660
2012-01-07,13075
2012-01-08,14463
2012-01-09,14603
2012-01-10,15899
2012-01-11,16746
2012-01-12,13727
2012-01-13,14203
2012-01-14,14435
2012-01-15,13447
2012-01-16,14565
2012-01-17,13984
2012-01-18,14506
2012-01-19,14812
2012-01-20,13929
2012-01-21,13321
2012-01-22,11148
2012-01-23,12942
2012-01-24,14677
2012-01-25,16255
2012-01-26,14203
2012-01-27,14243
2012-01-28,12770
2012-01-29,14033
2012-01-30,13338
2012-01-31,15130
2012-02-01,14596
2012-02-02,15803
2012-02-03,16263
2012-02-04,16089
2012-02-05,14452
2012-02-06,13608
2012-02-07,14491
2012-02-08,14373
2012-02-09,14794
2012-02-10,16196
2012-02-11,14800
2012-02-12,13872
2012-02-13,15826
2012-02-14,18018
2012-02-15,17470
2012-02-16,18226
2012-02-17,13874
2012-02-18,14111
2012-02-19,12827
2012-02-20,13906
2012-02-21,14399
2012-02-22,15893
2012-02-23,17201
2012-02-24,16082
2012-02-25,14764
2012-02-26,12910
2012-02-27,14540
2012-02-28,15968
2012-02-29,15106
2012-03-01,15662
2012-03-02,17302
2012-03-03,12287
2012-03-04,14537
2012-03-05,15736
2012-03-06,14854
2012-03-07,14827
2012-03-08,15214
2012-03-09,15420
2012-03-10,12403
2012-03-11,12263
2012-03-12,13847
2012-03-13,16452
2012-03-14,15718
2012-03-15,14761
2012-03-16,15840
2012-03-17,15645
2012-03-18,13455
2012-03-19,15163
2012-03-20,15555
2012-03-21,15792
2012-03-22,15244
2012-03-23,13836
2012-03-24,13343
2012-03-25,14015
2012-03-26,15458
2012-03-27,15078
2012-03-28,15790
2012-03-29,16585
2012-03-30,14570
2012-03-31,13580
2012-04-01,12288
2012-04-02,14556
2012-04-03,18349
2012-04-04,16248
2012-04-05,16035
2012-04-06,15983
2012-04-07,13881
2012-04-08,13461
2012-04-09,14797
2012-04-10,16985
2012-04-11,18073
2012-04-12,18354
2012-04-13,15342
2012-04-14,16870
2012-04-15,15883
2012-04-16,18672
2012-04-17,18162
2012-04-18,18938
2012-04-19,17241
2012-04-20,18902
2012-04-21,15816
2012-04-22,14332
2012-04-23,16362
2012-04-24,16927
2012-04-25,17046
2012-04-26,18746
2012-04-27,16674
2012-04-28,15491
2012-04-29,15511
2012-04-30,18669
2012-05-01,19553
2012-05-02,19738
2012-05-03,21379
2012-05-04,22183
2012-05-05,19600
2012-05-06,21709
2012-05-07,25239
2012-05-08,23319
2012-05-09,24482
2012-05-10,19967
2012-05-11,25620
2012-05-12,22340
2012-05-13,20210
2012-05-14,31938
2012-05-15,26769
2012-05-16,25164
2012-05-17,22177
2012-05-18,25801
2012-05-19,31204
2012-05-20,29156
2012-05-21,30003
2012-05-22,27099
2012-05-23,29288
2012-05-24,27722
2012-05-25,29679
2012-05-26,25202
2012-05-27,25971
2012-05-28,29204
2012-05-29,33852
2012-05-30,28271
2012-05-31,27990
2012-06-01,28641
2012-06-02,20147
2012-06-03,29986
2012-06-04,41216
2012-06-05,40631
2012-06-06,23805
2012-06-07,35103
2012-06-08,27853
2012-06-09,31138
2012-06-10,33715
2012-06-11,32322
2012-06-12,23425
2012-06-13,46660
2012-06-14,49306
2012-06-15,48786
2012-06-16,39068
2012-06-17,38983
2012-06-18,37231
2012-06-19,35166
2012-06-20,31965
2012-06-21,29385
2012-06-22,28871
2012-06-23,29940
2012-06-24,28314
2012-06-25,33620
2012-06-26,35760
2012-06-27,38613
2012-06-28,32431
2012-06-29,32734
2012-06-30,31554
2012-07-01,31423
2012-07-02,36208
2012-07-03,34450
2012-07-04,31299
2012-07-05,27629
2012-07-06,29007
2012-07-07,30586
2012-07-08,27566
2012-07-09,31855
2012-07-10,36663
2012-07-11,34959
2012-07-12,33950
2012-07-13,31069
2012-07-14,29542
2012-07-15,30150
2012-07-16,36480
2012-07-17,39942
2012-07-18,33961
2012-07-19,35987
2012-07-20,35744
2012-07-21,35328
2012-07-22,38565
2012-07-23,41764
2012-07-24,38118
2012-07-25,31294
2012-07-26,30450
2012-07-27,31981
2012-07-28,38226
2012-07-29,35670
2012-07-30,35873
2012-07-31,58461
2012-08-01,40444
2012-08-02,41790
2012-08-03,36044
2012-08-04,35592
2012-08-05,37649
2012-08-06,42010
2012-08-07,38843
2012-08-08,51631
2012-08-09,40076
2012-08-10,38272
2012-08-11,38145
2012-08-12,38754
2012-08-13,48346
2012-08-14,42466
2012-08-15,50083
2012-08-16,61393
2012-08-17,56421
2012-08-18,51347
2012-08-19,57765
2012-08-20,47086
2012-08-21,54035
2012-08-22,49160
2012-08-23,43426
2012-08-24,44537
2012-08-25,36293
2012-08-26,34302
2012-08-27,38120
2012-08-28,39571
2012-08-29,39198
2012-08-30,33833
2012-08-31,48940
2012-09-01,44661
2012-09-02,34622
2012-09-03,32887
2012-09-04,45684
2012-09-05,41154
2012-09-06,46513
2012-09-07,43775
2012-09-08,33451
2012-09-09,39828
2012-09-10,36987
2012-09-11,44977
2012-09-12,33735
2012-09-13,34764
2012-09-14,37932
2012-09-15,29929
2012-09-16,31331
2012-09-17,32669
2012-09-18,38396
2012-09-19,42531
2012-09-20,46945
2012-09-21,38624
2012-09-22,27040
2012-09-23,28402
2012-09-24,33183
2012-09-25,42947
2012-09-26,48024
2012-09-27,41821
2012-09-28,49668
2012-09-29,38171
2012-09-30,34244
2012-10-01,37664
2012-10-02,52914
2012-10-03,49860
2012-10-04,50916
2012-10-05,44812
2012-10-06,38621
2012-10-07,43138
2012-10-08,47395
2012-10-09,51875
2012-10-10,47107
2012-10-11,40943
2012-10-12,44520
2012-10-13,39098
2012-10-14,38310
2012-10-15,46149
2012-10-16,42783
2012-10-17,44573
2012-10-18,50802
2012-10-19,44293
2012-10-20,43667
2012-10-21,38510
2012-10-22,41337
2012-10-23,41187
2012-10-24,41610
2012-10-25,39129
2012-10-26,37529
2012-10-27,29468
2012-10-28,27405
2012-10-29,35431
2012-10-30,33919
2012-10-31,32591
2012-11-01,31492
2012-11-02,32898
2012-11-03,32479
2012-11-04,30435
2012-11-05,37350
2012-11-06,40901
2012-11-07,43234
2012-11-08,37417
2012-11-09,36670
2012-11-10,34486
2012-11-11,29909
2012-11-12,31306
2012-11-13,32445
2012-11-14,37514
2012-11-15,46043
2012-11-16,48044
2012-11-17,52656
2012-11-18,42685
2012-11-19,41943
2012-11-20,43647
2012-11-21,43864
2012-11-22,41087
2012-11-23,34869
2012-11-24,36768
2012-11-25,35997
2012-11-26,41043
2012-11-27,38330
2012-11-28,43608
2012-11-29,41690
2012-11-30,36891
2012-12-01,34392
2012-12-02,27546
2012-12-03,29928
2012-12-04,42093
2012-12-05,44265
2012-12-06,40947
2012-12-07,40671
2012-12-08,38064
2012-12-09,38608
2012-12-10,35642
2012-12-11,36780
2012-12-12,42399
2012-12-13,45850
2012-12-14,41453
2012-12-15,34372
2012-12-16,35514
2012-12-17,40773
2012-12-18,47848
2012-12-19,43487
2012-12-20,39263
2012-12-21,46086
2012-12-22,55026
2012-12-23,39677
2012-12-24,39787
2012-12-25,30042
2012-12-26,37901
2012-12-27,36205
2012-12-28,42099
2012-12-29,39741
2012-12-30,45548
2012-12-31,34520
2013-01-01,37576
2013-01-02,42904
2013-01-03,51040
2013-01-04,47120
2013-01-05,53310
2013-01-06,41980
2013-01-07,53638
2013-01-08,55819
2013-01-09,55904
2013-01-10,60972
2013-01-11,60818
